x	RungeKutta4	SoluciónExacta	Error
56.8	-5.7324e+24	-5.7324e+24	2.802e+16
56.81	-5.79002e+24	-5.79002e+24	2.83064e+16
56.82	-5.84821e+24	-5.84821e+24	2.85957e+16
56.83	-5.90698e+24	-5.90698e+24	2.88879e+16
56.84	-5.96635e+24	-5.96635e+24	2.91832e+16
56.85	-6.02631e+24	-6.02631e+24	2.94815e+16
56.86	-6.08688e+24	-6.08688e+24	2.97828e+16
56.87	-6.14805e+24	-6.14805e+24	3.00872e+16
56.88	-6.20984e+24	-6.20984e+24	3.03947e+16
56.89	-6.27225e+24	-6.27225e+24	3.07053e+16
56.9	-6.33529e+24	-6.33529e+24	3.10191e+16
56.91	-6.39896e+24	-6.39896e+24	3.13361e+16
56.92	-6.46327e+24	-6.46327e+24	3.16564e+16
56.93	-6.52823e+24	-6.52823e+24	3.19799e+16
56.94	-6.59383e+24	-6.59384e+24	3.23068e+16
56.95	-6.6601e+24	-6.6601e+24	3.2637e+16
56.96	-6.72704e+24	-6.72704e+24	3.29705e+16
56.97	-6.79465e+24	-6.79465e+24	3.33075e+16
56.98	-6.86293e+24	-6.86293e+24	3.36479e+16
56.99	-6.93191e+24	-6.93191e+24	3.39918e+16
57	-7.00157e+24	-7.00157e+24	3.43392e+16
57.01	-7.07194e+24	-7.07194e+24	3.46901e+16
57.02	-7.14302e+24	-7.14302e+24	3.50446e+16
57.03	-7.2148e+24	-7.2148e+24	3.54028e+16
57.04	-7.28731e+24	-7.28731e+24	3.57646e+16
57.05	-7.36055e+24	-7.36055e+24	3.61301e+16
57.06	-7.43453e+24	-7.43453e+24	3.64993e+16
57.07	-7.50925e+24	-7.50925e+24	3.68724e+16
57.08	-7.58472e+24	-7.58472e+24	3.72492e+16
57.09	-7.66094e+24	-7.66094e+24	3.76299e+16
57.1	-7.73794e+24	-7.73794e+24	3.80144e+16
57.11	-7.8157e+24	-7.8157e+24	3.84029e+16
57.12	-7.89425e+24	-7.89425e+24	3.87954e+16
57.13	-7.97359e+24	-7.97359e+24	3.91919e+16
57.14	-8.05373e+24	-8.05373e+24	3.95924e+16
57.15	-8.13467e+24	-8.13467e+24	3.9997e+16
57.16	-8.21642e+24	-8.21642e+24	4.04058e+16
57.17	-8.299e+24	-8.299e+24	4.08187e+16
57.18	-8.38241e+24	-8.38241e+24	4.12358e+16
57.19	-8.46665e+24	-8.46665e+24	4.16572e+16
57.2	-8.55174e+24	-8.55174e+24	4.20829e+16
57.21	-8.63769e+24	-8.63769e+24	4.2513e+16
57.22	-8.7245e+24	-8.7245e+24	4.29475e+16
57.23	-8.81218e+24	-8.81218e+24	4.33864e+16
57.24	-8.90075e+24	-8.90075e+24	4.38297e+16
57.25	-8.9902e+24	-8.9902e+24	4.42776e+16
57.26	-9.08055e+24	-9.08055e+24	4.47301e+16
57.27	-9.17181e+24	-9.17181e+24	4.51872e+16
57.28	-9.26399e+24	-9.26399e+24	4.5649e+16
57.29	-9.3571e+24	-9.3571e+24	4.61155e+16
57.3	-9.45114e+24	-9.45114e+24	4.65868e+16
57.31	-9.54612e+24	-9.54612e+24	4.70628e+16
57.32	-9.64206e+24	-9.64206e+24	4.75438e+16
57.33	-9.73897e+24	-9.73897e+24	4.80296e+16
57.34	-9.83685e+24	-9.83685e+24	4.85204e+16
57.35	-9.93571e+24	-9.93571e+24	4.90163e+16
57.36	-1.00356e+25	-1.00356e+25	4.95172e+16
57.37	-1.01364e+25	-1.01364e+25	5.00232e+16
57.38	-1.02383e+25	-1.02383e+25	5.05344e+16
57.39	-1.03412e+25	-1.03412e+25	5.10508e+16
57.4	-1.04451e+25	-1.04451e+25	5.15724e+16
57.41	-1.05501e+25	-1.05501e+25	5.20995e+16
57.42	-1.06561e+25	-1.06561e+25	5.26319e+16
57.43	-1.07632e+25	-1.07632e+25	5.31697e+16
57.44	-1.08714e+25	-1.08714e+25	5.3713e+16
57.45	-1.09807e+25	-1.09807e+25	5.42619e+16
57.46	-1.1091e+25	-1.1091e+25	5.48164e+16
57.47	-1.12025e+25	-1.12025e+25	5.53765e+16
57.48	-1.13151e+25	-1.13151e+25	5.59424e+16
57.49	-1.14288e+25	-1.14288e+25	5.6514e+16
57.5	-1.15436e+25	-1.15436e+25	5.70915e+16
57.51	-1.16597e+25	-1.16597e+25	5.76749e+16
57.52	-1.17768e+25	-1.17768e+25	5.82643e+16
57.53	-1.18952e+25	-1.18952e+25	5.88597e+16
57.54	-1.20148e+25	-1.20148e+25	5.94611e+16
57.55	-1.21355e+25	-1.21355e+25	6.00687e+16
57.56	-1.22575e+25	-1.22575e+25	6.06825e+16
57.57	-1.23807e+25	-1.23807e+25	6.13026e+16
57.58	-1.25051e+25	-1.25051e+25	6.1929e+16
57.59	-1.26308e+25	-1.26308e+25	6.25618e+16
57.6	-1.27577e+25	-1.27577e+25	6.32011e+16
57.61	-1.28859e+25	-1.28859e+25	6.38469e+16
57.62	-1.30154e+25	-1.30154e+25	6.44993e+16
57.63	-1.31462e+25	-1.31462e+25	6.51584e+16
57.64	-1.32784e+25	-1.32784e+25	6.58242e+16
57.65	-1.34118e+25	-1.34118e+25	6.64968e+16
57.66	-1.35466e+25	-1.35466e+25	6.71762e+16
57.67	-1.36827e+25	-1.36827e+25	6.78626e+16
57.68	-1.38203e+25	-1.38203e+25	6.85561e+16
57.69	-1.39591e+25	-1.39591e+25	6.92566e+16
57.7	-1.40994e+25	-1.40994e+25	6.99642e+16
57.71	-1.42411e+25	-1.42411e+25	7.06791e+16
57.72	-1.43843e+25	-1.43843e+25	7.14013e+16
57.73	-1.45288e+25	-1.45288e+25	7.21309e+16
57.74	-1.46748e+25	-1.46748e+25	7.28679e+16
57.75	-1.48223e+25	-1.48223e+25	7.36125e+16
57.76	-1.49713e+25	-1.49713e+25	7.43646e+16
57.77	-1.51218e+25	-1.51218e+25	7.51245e+16
57.78	-1.52737e+25	-1.52737e+25	7.58921e+16
57.79	-1.54272e+25	-1.54272e+25	7.66675e+16
57.8	-1.55823e+25	-1.55823e+25	7.74509e+16
57.81	-1.57389e+25	-1.57389e+25	7.82423e+16
57.82	-1.58971e+25	-1.58971e+25	7.90417e+16
57.83	-1.60568e+25	-1.60568e+25	7.98494e+16
57.84	-1.62182e+25	-1.62182e+25	8.06652e+16
57.85	-1.63812e+25	-1.63812e+25	8.14894e+16
57.86	-1.65458e+25	-1.65458e+25	8.23221e+16
57.87	-1.67121e+25	-1.67121e+25	8.31632e+16
57.88	-1.68801e+25	-1.68801e+25	8.40129e+16
57.89	-1.70497e+25	-1.70497e+25	8.48713e+16
57.9	-1.72211e+25	-1.72211e+25	8.57385e+16
57.91	-1.73942e+25	-1.73942e+25	8.66145e+16
57.92	-1.7569e+25	-1.7569e+25	8.74995e+16
57.93	-1.77456e+25	-1.77456e+25	8.83935e+16
57.94	-1.79239e+25	-1.79239e+25	8.92966e+16
57.95	-1.8104e+25	-1.8104e+25	9.0209e+16
57.96	-1.8286e+25	-1.8286e+25	9.11307e+16
57.97	-1.84698e+25	-1.84698e+25	9.20618e+16
57.98	-1.86554e+25	-1.86554e+25	9.30024e+16
57.99	-1.88429e+25	-1.88429e+25	9.39526e+16
58	-1.90323e+25	-1.90323e+25	9.49126e+16
58.01	-1.92235e+25	-1.92235e+25	9.58823e+16
58.02	-1.94167e+25	-1.94167e+25	9.68619e+16
58.03	-1.96119e+25	-1.96119e+25	9.78516e+16
58.04	-1.9809e+25	-1.9809e+25	9.88513e+16
58.05	-2.00081e+25	-2.00081e+25	9.98613e+16
58.06	-2.02091e+25	-2.02091e+25	1.00882e+17
58.07	-2.04122e+25	-2.04122e+25	1.01912e+17
58.08	-2.06174e+25	-2.06174e+25	1.02954e+17
58.09	-2.08246e+25	-2.08246e+25	1.04005e+17
58.1	-2.10339e+25	-2.10339e+25	1.05068e+17
58.11	-2.12453e+25	-2.12453e+25	1.06141e+17
58.12	-2.14588e+25	-2.14588e+25	1.07226e+17
58.13	-2.16745e+25	-2.16745e+25	1.08321e+17
58.14	-2.18923e+25	-2.18923e+25	1.09428e+17
58.15	-2.21123e+25	-2.21123e+25	1.10546e+17
58.16	-2.23346e+25	-2.23346e+25	1.11676e+17
58.17	-2.2559e+25	-2.2559e+25	1.12817e+17
58.18	-2.27857e+25	-2.27857e+25	1.13969e+17
58.19	-2.30147e+25	-2.30147e+25	1.15134e+17
58.2	-2.3246e+25	-2.3246e+25	1.1631e+17
58.21	-2.34797e+25	-2.34797e+25	1.17498e+17
58.22	-2.37156e+25	-2.37156e+25	1.18698e+17
58.23	-2.3954e+25	-2.3954e+25	1.19911e+17
58.24	-2.41947e+25	-2.41947e+25	1.21136e+17
58.25	-2.44379e+25	-2.44379e+25	1.22374e+17
58.26	-2.46835e+25	-2.46835e+25	1.23624e+17
58.27	-2.49316e+25	-2.49316e+25	1.24887e+17
58.28	-2.51821e+25	-2.51821e+25	1.26163e+17
58.29	-2.54352e+25	-2.54352e+25	1.27452e+17
58.3	-2.56909e+25	-2.56909e+25	1.28754e+17
58.31	-2.59491e+25	-2.59491e+25	1.30069e+17
58.32	-2.62098e+25	-2.62098e+25	1.31398e+17
58.33	-2.64733e+25	-2.64733e+25	1.32741e+17
58.34	-2.67393e+25	-2.67393e+25	1.34097e+17
58.35	-2.70081e+25	-2.70081e+25	1.35467e+17
58.36	-2.72795e+25	-2.72795e+25	1.36851e+17
58.37	-2.75537e+25	-2.75537e+25	1.38249e+17
58.38	-2.78306e+25	-2.78306e+25	1.39661e+17
58.39	-2.81103e+25	-2.81103e+25	1.41088e+17
58.4	-2.83928e+25	-2.83928e+25	1.42529e+17
58.41	-2.86781e+25	-2.86781e+25	1.43985e+17
58.42	-2.89664e+25	-2.89664e+25	1.45456e+17
58.43	-2.92575e+25	-2.92575e+25	1.46942e+17
58.44	-2.95515e+25	-2.95515e+25	1.48443e+17
58.45	-2.98485e+25	-2.98485e+25	1.4996e+17
58.46	-3.01485e+25	-3.01485e+25	1.51492e+17
58.47	-3.04515e+25	-3.04515e+25	1.5304e+17
58.48	-3.07575e+25	-3.07575e+25	1.54603e+17
58.49	-3.10667e+25	-3.10667e+25	1.56182e+17
58.5	-3.13789e+25	-3.13789e+25	1.57778e+17
58.51	-3.16942e+25	-3.16942e+25	1.5939e+17
58.52	-3.20128e+25	-3.20128e+25	1.61018e+17
58.53	-3.23345e+25	-3.23345e+25	1.62663e+17
58.54	-3.26595e+25	-3.26595e+25	1.64325e+17
58.55	-3.29877e+25	-3.29877e+25	1.66003e+17
58.56	-3.33192e+25	-3.33192e+25	1.67699e+17
58.57	-3.36541e+25	-3.36541e+25	1.69412e+17
58.58	-3.39923e+25	-3.39923e+25	1.71143e+17
58.59	-3.4334e+25	-3.4334e+25	1.72891e+17
58.6	-3.4679e+25	-3.4679e+25	1.74657e+17
58.61	-3.50276e+25	-3.50276e+25	1.76442e+17
58.62	-3.53796e+25	-3.53796e+25	1.78244e+17
58.63	-3.57352e+25	-3.57352e+25	1.80065e+17
58.64	-3.60943e+25	-3.60943e+25	1.81904e+17
58.65	-3.64571e+25	-3.64571e+25	1.83763e+17
58.66	-3.68235e+25	-3.68235e+25	1.8564e+17
58.67	-3.71935e+25	-3.71935e+25	1.87536e+17
58.68	-3.75673e+25	-3.75673e+25	1.89452e+17
58.69	-3.79449e+25	-3.79449e+25	1.91387e+17
58.7	-3.83263e+25	-3.83263e+25	1.93342e+17
58.71	-3.87114e+25	-3.87114e+25	1.95317e+17
58.72	-3.91005e+25	-3.91005e+25	1.97313e+17
58.73	-3.94935e+25	-3.94935e+25	1.99328e+17
58.74	-3.98904e+25	-3.98904e+25	2.01364e+17
58.75	-4.02913e+25	-4.02913e+25	2.03421e+17
58.76	-4.06962e+25	-4.06962e+25	2.05499e+17
58.77	-4.11052e+25	-4.11052e+25	2.07598e+17
58.78	-4.15183e+25	-4.15183e+25	2.09719e+17
58.79	-4.19356e+25	-4.19356e+25	2.11861e+17
58.8	-4.23571e+25	-4.23571e+25	2.14025e+17
58.81	-4.27828e+25	-4.27828e+25	2.16212e+17
58.82	-4.32127e+25	-4.32127e+25	2.1842e+17
58.83	-4.3647e+25	-4.3647e+25	2.20651e+17
58.84	-4.40857e+25	-4.40857e+25	2.22905e+17
58.85	-4.45288e+25	-4.45288e+25	2.25182e+17
58.86	-4.49763e+25	-4.49763e+25	2.27483e+17
58.87	-4.54283e+25	-4.54283e+25	2.29806e+17
58.88	-4.58849e+25	-4.58849e+25	2.32154e+17
58.89	-4.6346e+25	-4.6346e+25	2.34525e+17
58.9	-4.68118e+25	-4.68118e+25	2.36921e+17
58.91	-4.72823e+25	-4.72823e+25	2.39341e+17
58.92	-4.77575e+25	-4.77575e+25	2.41786e+17
58.93	-4.82374e+25	-4.82374e+25	2.44255e+17
58.94	-4.87222e+25	-4.87222e+25	2.4675e+17
58.95	-4.92119e+25	-4.92119e+25	2.49271e+17
58.96	-4.97065e+25	-4.97065e+25	2.51817e+17
58.97	-5.0206e+25	-5.0206e+25	2.54389e+17
58.98	-5.07106e+25	-5.07106e+25	2.56988e+17
58.99	-5.12203e+25	-5.12203e+25	2.59613e+17
59	-5.1735e+25	-5.1735e+25	2.62264e+17
59.01	-5.2255e+25	-5.2255e+25	2.64943e+17
59.02	-5.27801e+25	-5.27801e+25	2.67649e+17
59.03	-5.33106e+25	-5.33106e+25	2.70383e+17
59.04	-5.38464e+25	-5.38464e+25	2.73145e+17
59.05	-5.43875e+25	-5.43875e+25	2.75935e+17
59.06	-5.49341e+25	-5.49341e+25	2.78754e+17
59.07	-5.54862e+25	-5.54862e+25	2.81601e+17
59.08	-5.60439e+25	-5.60439e+25	2.84477e+17
59.09	-5.66071e+25	-5.66071e+25	2.87383e+17
59.1	-5.71761e+25	-5.71761e+25	2.90318e+17
59.11	-5.77507e+25	-5.77507e+25	2.93284e+17
59.12	-5.83311e+25	-5.83311e+25	2.96279e+17
59.13	-5.89173e+25	-5.89173e+25	2.99306e+17
59.14	-5.95094e+25	-5.95094e+25	3.02363e+17
59.15	-6.01075e+25	-6.01075e+25	3.05451e+17
59.16	-6.07116e+25	-6.07116e+25	3.08571e+17
59.17	-6.13218e+25	-6.13218e+25	3.11723e+17
59.18	-6.19381e+25	-6.19381e+25	3.14907e+17
59.19	-6.25606e+25	-6.25606e+25	3.18123e+17
59.2	-6.31893e+25	-6.31893e+25	3.21372e+17
59.21	-6.38244e+25	-6.38244e+25	3.24655e+17
59.22	-6.44658e+25	-6.44658e+25	3.27971e+17
59.23	-6.51137e+25	-6.51137e+25	3.31321e+17
59.24	-6.57681e+25	-6.57681e+25	3.34705e+17
59.25	-6.64291e+25	-6.64291e+25	3.38123e+17
59.26	-6.70967e+25	-6.70967e+25	3.41577e+17
59.27	-6.77711e+25	-6.77711e+25	3.45066e+17
59.28	-6.84522e+25	-6.84522e+25	3.4859e+17
59.29	-6.91401e+25	-6.91401e+25	3.5215e+17
59.3	-6.9835e+25	-6.9835e+25	3.55747e+17
59.31	-7.05368e+25	-7.05368e+25	3.59381e+17
59.32	-7.12457e+25	-7.12457e+25	3.63051e+17
59.33	-7.19618e+25	-7.19618e+25	3.66759e+17
59.34	-7.2685e+25	-7.2685e+25	3.70505e+17
59.35	-7.34155e+25	-7.34155e+25	3.74289e+17
59.36	-7.41533e+25	-7.41533e+25	3.78112e+17
59.37	-7.48986e+25	-7.48986e+25	3.81974e+17
59.38	-7.56513e+25	-7.56513e+25	3.85875e+17
59.39	-7.64116e+25	-7.64116e+25	3.89816e+17
59.4	-7.71796e+25	-7.71796e+25	3.93798e+17
59.41	-7.79553e+25	-7.79553e+25	3.9782e+17
59.42	-7.87387e+25	-7.87387e+25	4.01883e+17
59.43	-7.95301e+25	-7.95301e+25	4.05987e+17
59.44	-8.03294e+25	-8.03294e+25	4.10134e+17
59.45	-8.11367e+25	-8.11367e+25	4.14322e+17
59.46	-8.19521e+25	-8.19521e+25	4.18554e+17
59.47	-8.27757e+25	-8.27757e+25	4.22829e+17
59.48	-8.36077e+25	-8.36077e+25	4.27147e+17
59.49	-8.44479e+25	-8.44479e+25	4.3151e+17
59.5	-8.52966e+25	-8.52966e+25	4.35917e+17
59.51	-8.61539e+25	-8.61539e+25	4.40369e+17
59.52	-8.70198e+25	-8.70198e+25	4.44866e+17
59.53	-8.78943e+25	-8.78943e+25	4.4941e+17
59.54	-8.87777e+25	-8.87777e+25	4.54e+17
59.55	-8.96699e+25	-8.96699e+25	4.58636e+17
59.56	-9.05711e+25	-9.05711e+25	4.6332e+17
59.57	-9.14813e+25	-9.14813e+25	4.68052e+17
59.58	-9.24008e+25	-9.24008e+25	4.72833e+17
59.59	-9.33294e+25	-9.33294e+25	4.77661e+17
59.6	-9.42674e+25	-9.42674e+25	4.8254e+17
59.61	-9.52148e+25	-9.52148e+25	4.87468e+17
59.62	-9.61717e+25	-9.61717e+25	4.92446e+17
59.63	-9.71382e+25	-9.71382e+25	4.97476e+17
59.64	-9.81145e+25	-9.81145e+25	5.02556e+17
59.65	-9.91006e+25	-9.91006e+25	5.07689e+17
59.66	-1.00097e+26	-1.00097e+26	5.12874e+17
59.67	-1.01103e+26	-1.01103e+26	5.18111e+17
59.68	-1.02119e+26	-1.02119e+26	5.23403e+17
59.69	-1.03145e+26	-1.03145e+26	5.28748e+17
59.7	-1.04182e+26	-1.04182e+26	5.34148e+17
59.71	-1.05229e+26	-1.05229e+26	5.39603e+17
59.72	-1.06286e+26	-1.06286e+26	5.45114e+17
59.73	-1.07354e+26	-1.07354e+26	5.50681e+17
59.74	-1.08433e+26	-1.08433e+26	5.56304e+17
59.75	-1.09523e+26	-1.09523e+26	5.61986e+17
59.76	-1.10624e+26	-1.10624e+26	5.67725e+17
59.77	-1.11736e+26	-1.11736e+26	5.73523e+17
59.78	-1.12859e+26	-1.12859e+26	5.7938e+17
59.79	-1.13993e+26	-1.13993e+26	5.85297e+17
59.8	-1.15138e+26	-1.15138e+26	5.91274e+17
59.81	-1.16296e+26	-1.16296e+26	5.97312e+17
59.82	-1.17464e+26	-1.17464e+26	6.03412e+17
59.83	-1.18645e+26	-1.18645e+26	6.09574e+17
59.84	-1.19837e+26	-1.19837e+26	6.15799e+17
59.85	-1.21042e+26	-1.21042e+26	6.22088e+17
59.86	-1.22258e+26	-1.22258e+26	6.28441e+17
59.87	-1.23487e+26	-1.23487e+26	6.34859e+17
59.88	-1.24728e+26	-1.24728e+26	6.41342e+17
59.89	-1.25982e+26	-1.25982e+26	6.47891e+17
59.9	-1.27248e+26	-1.27248e+26	6.54508e+17
59.91	-1.28527e+26	-1.28527e+26	6.61192e+17
59.92	-1.29818e+26	-1.29818e+26	6.67944e+17
59.93	-1.31123e+26	-1.31123e+26	6.74765e+17
59.94	-1.32441e+26	-1.32441e+26	6.81656e+17
59.95	-1.33772e+26	-1.33772e+26	6.88617e+17
59.96	-1.35116e+26	-1.35116e+26	6.95649e+17
59.97	-1.36474e+26	-1.36474e+26	7.02753e+17
59.98	-1.37846e+26	-1.37846e+26	7.09929e+17
59.99	-1.39231e+26	-1.39231e+26	7.17179e+17
60	-1.4063e+26	-1.4063e+26	7.24502e+17
60.01	-1.42044e+26	-1.42044e+26	7.31901e+17
60.02	-1.43471e+26	-1.43471e+26	7.39375e+17
60.03	-1.44913e+26	-1.44913e+26	7.46925e+17
60.04	-1.4637e+26	-1.4637e+26	7.54553e+17
60.05	-1.47841e+26	-1.47841e+26	7.62258e+17
60.06	-1.49326e+26	-1.49326e+26	7.70042e+17
60.07	-1.50827e+26	-1.50827e+26	7.77905e+17
60.08	-1.52343e+26	-1.52343e+26	7.85849e+17
60.09	-1.53874e+26	-1.53874e+26	7.93874e+17
60.1	-1.55421e+26	-1.55421e+26	8.0198e+17
60.11	-1.56983e+26	-1.56983e+26	8.1017e+17
60.12	-1.5856e+26	-1.5856e+26	8.18443e+17
60.13	-1.60154e+26	-1.60154e+26	8.268e+17
60.14	-1.61763e+26	-1.61763e+26	8.35243e+17
60.15	-1.63389e+26	-1.63389e+26	8.43772e+17
60.16	-1.65031e+26	-1.65031e+26	8.52388e+17
60.17	-1.6669e+26	-1.6669e+26	8.61092e+17
60.18	-1.68365e+26	-1.68365e+26	8.69885e+17
60.19	-1.70057e+26	-1.70057e+26	8.78768e+17
60.2	-1.71766e+26	-1.71766e+26	8.87741e+17
60.21	-1.73493e+26	-1.73493e+26	8.96806e+17
60.22	-1.75236e+26	-1.75236e+26	9.05964e+17
60.23	-1.76997e+26	-1.76997e+26	9.15215e+17
60.24	-1.78776e+26	-1.78776e+26	9.2456e+17
60.25	-1.80573e+26	-1.80573e+26	9.34001e+17
60.26	-1.82388e+26	-1.82388e+26	9.43538e+17
60.27	-1.84221e+26	-1.84221e+26	9.53173e+17
60.28	-1.86072e+26	-1.86072e+26	9.62906e+17
60.29	-1.87942e+26	-1.87942e+26	9.72738e+17
60.3	-1.89831e+26	-1.89831e+26	9.82671e+17
60.31	-1.91739e+26	-1.91739e+26	9.92705e+17
60.32	-1.93666e+26	-1.93666e+26	1.00284e+18
60.33	-1.95612e+26	-1.95612e+26	1.01308e+18
60.34	-1.97578e+26	-1.97578e+26	1.02343e+18
60.35	-1.99564e+26	-1.99564e+26	1.03388e+18
60.36	-2.0157e+26	-2.0157e+26	1.04443e+18
60.37	-2.03595e+26	-2.03595e+26	1.0551e+18
60.38	-2.05642e+26	-2.05642e+26	1.06587e+18
60.39	-2.07708e+26	-2.07708e+26	1.07675e+18
60.4	-2.09796e+26	-2.09796e+26	1.08775e+18
60.41	-2.11904e+26	-2.11904e+26	1.09886e+18
60.42	-2.14034e+26	-2.14034e+26	1.11008e+18
60.43	-2.16185e+26	-2.16185e+26	1.12141e+18
60.44	-2.18358e+26	-2.18358e+26	1.13286e+18
60.45	-2.20552e+26	-2.20552e+26	1.14443e+18
60.46	-2.22769e+26	-2.22769e+26	1.15611e+18
60.47	-2.25008e+26	-2.25008e+26	1.16792e+18
60.48	-2.27269e+26	-2.27269e+26	1.17984e+18
60.49	-2.29553e+26	-2.29553e+26	1.19189e+18
60.5	-2.3186e+26	-2.3186e+26	1.20406e+18
60.51	-2.34191e+26	-2.34191e+26	1.21635e+18
60.52	-2.36544e+26	-2.36544e+26	1.22877e+18
60.53	-2.38922e+26	-2.38922e+26	1.24132e+18
60.54	-2.41323e+26	-2.41323e+26	1.25399e+18
60.55	-2.43748e+26	-2.43748e+26	1.2668e+18
60.56	-2.46198e+26	-2.46198e+26	1.27973e+18
60.57	-2.48672e+26	-2.48672e+26	1.2928e+18
60.58	-2.51171e+26	-2.51171e+26	1.306e+18
60.59	-2.53696e+26	-2.53696e+26	1.31933e+18
60.6	-2.56245e+26	-2.56245e+26	1.3328e+18
60.61	-2.58821e+26	-2.58821e+26	1.34641e+18
60.62	-2.61422e+26	-2.61422e+26	1.36016e+18
60.63	-2.64049e+26	-2.64049e+26	1.37405e+18
60.64	-2.66703e+26	-2.66703e+26	1.38808e+18
60.65	-2.69383e+26	-2.69383e+26	1.40225e+18
60.66	-2.72091e+26	-2.72091e+26	1.41657e+18
60.67	-2.74825e+26	-2.74825e+26	1.43103e+18
60.68	-2.77587e+26	-2.77587e+26	1.44564e+18
60.69	-2.80377e+26	-2.80377e+26	1.4604e+18
60.7	-2.83195e+26	-2.83195e+26	1.47531e+18
60.71	-2.86041e+26	-2.86041e+26	1.49037e+18
60.72	-2.88916e+26	-2.88916e+26	1.50559e+18
60.73	-2.91819e+26	-2.91819e+26	1.52096e+18
60.74	-2.94752e+26	-2.94752e+26	1.53649e+18
60.75	-2.97715e+26	-2.97715e+26	1.55218e+18
60.76	-3.00707e+26	-3.00707e+26	1.56803e+18
60.77	-3.03729e+26	-3.03729e+26	1.58404e+18
60.78	-3.06781e+26	-3.06781e+26	1.60021e+18
60.79	-3.09865e+26	-3.09865e+26	1.61655e+18
60.8	-3.12979e+26	-3.12979e+26	1.63305e+18
60.81	-3.16124e+26	-3.16124e+26	1.64973e+18
60.82	-3.19301e+26	-3.19301e+26	1.66657e+18
60.83	-3.2251e+26	-3.2251e+26	1.68358e+18
60.84	-3.25752e+26	-3.25752e+26	1.70077e+18
60.85	-3.29025e+26	-3.29025e+26	1.71814e+18
60.86	-3.32332e+26	-3.32332e+26	1.73568e+18
60.87	-3.35672e+26	-3.35672e+26	1.7534e+18
60.88	-3.39046e+26	-3.39046e+26	1.7713e+18
60.89	-3.42453e+26	-3.42453e+26	1.78938e+18
60.9	-3.45895e+26	-3.45895e+26	1.80765e+18
60.91	-3.49371e+26	-3.49371e+26	1.82611e+18
60.92	-3.52882e+26	-3.52882e+26	1.84475e+18
60.93	-3.56429e+26	-3.56429e+26	1.86359e+18
60.94	-3.60011e+26	-3.60011e+26	1.88261e+18
60.95	-3.63629e+26	-3.63629e+26	1.90183e+18
60.96	-3.67284e+26	-3.67284e+26	1.92125e+18
60.97	-3.70975e+26	-3.70975e+26	1.94086e+18
60.98	-3.74704e+26	-3.74704e+26	1.96068e+18
60.99	-3.78469e+26	-3.78469e+26	1.9807e+18
61	-3.82273e+26	-3.82273e+26	2.00092e+18
61.01	-3.86115e+26	-3.86115e+26	2.02135e+18
61.02	-3.89995e+26	-3.89995e+26	2.04198e+18
61.03	-3.93915e+26	-3.93915e+26	2.06283e+18
61.04	-3.97874e+26	-3.97874e+26	2.08389e+18
61.05	-4.01873e+26	-4.01873e+26	2.10516e+18
61.06	-4.05911e+26	-4.05911e+26	2.12666e+18
61.07	-4.09991e+26	-4.09991e+26	2.14837e+18
61.08	-4.14111e+26	-4.14111e+26	2.1703e+18
61.09	-4.18273e+26	-4.18273e+26	2.19246e+18
61.1	-4.22477e+26	-4.22477e+26	2.21484e+18
61.11	-4.26723e+26	-4.26723e+26	2.23745e+18
61.12	-4.31012e+26	-4.31012e+26	2.26029e+18
61.13	-4.35343e+26	-4.35343e+26	2.28337e+18
61.14	-4.39719e+26	-4.39719e+26	2.30668e+18
61.15	-4.44138e+26	-4.44138e+26	2.33023e+18
61.16	-4.48602e+26	-4.48602e+26	2.35402e+18
61.17	-4.5311e+26	-4.5311e+26	2.37805e+18
61.18	-4.57664e+26	-4.57664e+26	2.40232e+18
61.19	-4.62264e+26	-4.62264e+26	2.42685e+18
61.2	-4.66909e+26	-4.66909e+26	2.45162e+18
61.21	-4.71602e+26	-4.71602e+26	2.47665e+18
61.22	-4.76342e+26	-4.76342e+26	2.50194e+18
61.23	-4.81129e+26	-4.81129e+26	2.52748e+18
61.24	-4.85964e+26	-4.85964e+26	2.55328e+18
61.25	-4.90848e+26	-4.90848e+26	2.57935e+18
61.26	-4.95781e+26	-4.95781e+26	2.60568e+18
61.27	-5.00764e+26	-5.00764e+26	2.63228e+18
61.28	-5.05797e+26	-5.05797e+26	2.65915e+18
61.29	-5.1088e+26	-5.1088e+26	2.6863e+18
61.3	-5.16015e+26	-5.16015e+26	2.71372e+18
61.31	-5.21201e+26	-5.21201e+26	2.74142e+18
61.32	-5.26439e+26	-5.26439e+26	2.76941e+18
61.33	-5.3173e+26	-5.3173e+26	2.79768e+18
61.34	-5.37074e+26	-5.37074e+26	2.82624e+18
61.35	-5.42471e+26	-5.42471e+26	2.85509e+18
61.36	-5.47923e+26	-5.47923e+26	2.88424e+18
61.37	-5.5343e+26	-5.5343e+26	2.91368e+18
61.38	-5.58992e+26	-5.58992e+26	2.94342e+18
61.39	-5.6461e+26	-5.6461e+26	2.97347e+18
61.4	-5.70284e+26	-5.70284e+26	3.00382e+18
61.41	-5.76016e+26	-5.76016e+26	3.03449e+18
61.42	-5.81805e+26	-5.81805e+26	3.06547e+18
61.43	-5.87652e+26	-5.87652e+26	3.09676e+18
61.44	-5.93558e+26	-5.93558e+26	3.12837e+18
61.45	-5.99523e+26	-5.99523e+26	3.16031e+18
